date,day,hour,kWh
2024-10-06T07:00:00Z,2024-10-06,7,0.15
2024-10-06T08:00:00Z,2024-10-06,8,0.68
2024-10-06T09:00:00Z,2024-10-06,9,1.76
2024-10-06T10:00:00Z,2024-10-06,10,3.03
2024-10-06T11:00:00Z,2024-10-06,11,4.53
2024-10-06T12:00:00Z,2024-10-06,12,6.92
2024-10-06T13:00:00Z,2024-10-06,13,9.01
2024-10-06T14:00:00Z,2024-10-06,14,6.88
2024-10-06T15:00:00Z,2024-10-06,15,4.37
2024-10-06T16:00:00Z,2024-10-06,16,1.31
2024-10-06T17:00:00Z,2024-10-06,17,0.49
2024-10-06T18:00:00Z,2024-10-06,18,0.03
2024-10-07T06:00:00Z,2024-10-07,6,7e-4
2024-10-07T07:00:00Z,2024-10-07,7,0.37
2024-10-07T08:00:00Z,2024-10-07,8,2.51
2024-10-07T09:00:00Z,2024-10-07,9,5.09
2024-10-07T10:00:00Z,2024-10-07,10,7.06
2024-10-07T11:00:00Z,2024-10-07,11,8.37
2024-10-07T12:00:00Z,2024-10-07,12,8.95
2024-10-07T13:00:00Z,2024-10-07,13,8.67
2024-10-07T14:00:00Z,2024-10-07,14,7.47
2024-10-07T15:00:00Z,2024-10-07,15,4.8
2024-10-07T16:00:00Z,2024-10-07,16,0.96
2024-10-07T17:00:00Z,2024-10-07,17,0.39
2024-10-07T18:00:00Z,2024-10-07,18,0.03
2024-10-08T06:00:00Z,2024-10-08,6,3e-4
2024-10-08T07:00:00Z,2024-10-08,7,0.13
2024-10-08T08:00:00Z,2024-10-08,8,0.49
2024-10-08T09:00:00Z,2024-10-08,9,1.31
2024-10-08T10:00:00Z,2024-10-08,10,4.27
2024-10-08T11:00:00Z,2024-10-08,11,3.9
2024-10-08T12:00:00Z,2024-10-08,12,6.34
2024-10-08T13:00:00Z,2024-10-08,13,4.1
2024-10-08T14:00:00Z,2024-10-08,14,5.23
2024-10-08T15:00:00Z,2024-10-08,15,2.67
2024-10-08T16:00:00Z,2024-10-08,16,1.19
2024-10-08T17:00:00Z,2024-10-08,17,0.45
2024-10-08T18:00:00Z,2024-10-08,18,0.03
2024-10-09T06:00:00Z,2024-10-09,6,0
2024-10-09T07:00:00Z,2024-10-09,7,0.1
2024-10-09T08:00:00Z,2024-10-09,8,0.57
2024-10-09T09:00:00Z,2024-10-09,9,1.57
2024-10-09T10:00:00Z,2024-10-09,10,0.98
2024-10-09T11:00:00Z,2024-10-09,11,2.11
2024-10-09T12:00:00Z,2024-10-09,12,3.08
2024-10-09T13:00:00Z,2024-10-09,13,3.32
2024-10-09T14:00:00Z,2024-10-09,14,4.12
2024-10-09T15:00:00Z,2024-10-09,15,4.68
2024-10-09T16:00:00Z,2024-10-09,16,0.94
2024-10-09T17:00:00Z,2024-10-09,17,0.36
2024-10-09T18:00:00Z,2024-10-09,18,0.02
2024-10-10T06:00:00Z,2024-10-10,6,0
2024-10-10T07:00:00Z,2024-10-10,7,0.29
2024-10-10T08:00:00Z,2024-10-10,8,2.37
2024-10-10T09:00:00Z,2024-10-10,9,5.17
2024-10-10T10:00:00Z,2024-10-10,10,7.19
2024-10-10T11:00:00Z,2024-10-10,11,8.42
2024-10-10T12:00:00Z,2024-10-10,12,8.78
2024-10-10T13:00:00Z,2024-10-10,13,8.51
2024-10-10T14:00:00Z,2024-10-10,14,7.2
2024-10-10T15:00:00Z,2024-10-10,15,4.51
2024-10-10T16:00:00Z,2024-10-10,16,1.02
2024-10-10T17:00:00Z,2024-10-10,17,0.35
2024-10-10T18:00:00Z,2024-10-10,18,0.02
2024-10-11T06:00:00Z,2024-10-11,6,0
2024-10-11T07:00:00Z,2024-10-11,7,0.39
2024-10-11T08:00:00Z,2024-10-11,8,0.91
2024-10-11T09:00:00Z,2024-10-11,9,1.76
2024-10-11T10:00:00Z,2024-10-11,10,3.87
2024-10-11T11:00:00Z,2024-10-11,11,5.86
2024-10-11T12:00:00Z,2024-10-11,12,7.46
2024-10-11T13:00:00Z,2024-10-11,13,6.37
2024-10-11T14:00:00Z,2024-10-11,14,7.41
2024-10-11T15:00:00Z,2024-10-11,15,4.66
2024-10-11T16:00:00Z,2024-10-11,16,0.96
2024-10-11T17:00:00Z,2024-10-11,17,0.24
2024-10-11T18:00:00Z,2024-10-11,18,0.01
2024-10-12T06:00:00Z,2024-10-12,6,0
2024-10-12T07:00:00Z,2024-10-12,7,0.25
2024-10-12T08:00:00Z,2024-10-12,8,2.25
2024-10-12T09:00:00Z,2024-10-12,9,4.94
2024-10-12T10:00:00Z,2024-10-12,10,6.93
2024-10-12T11:00:00Z,2024-10-12,11,8.23
2024-10-12T12:00:00Z,2024-10-12,12,8.73
2024-10-12T13:00:00Z,2024-10-12,13,8.45
2024-10-12T14:00:00Z,2024-10-12,14,7.17
2024-10-12T15:00:00Z,2024-10-12,15,4.53
2024-10-12T16:00:00Z,2024-10-12,16,0.79
2024-10-12T17:00:00Z,2024-10-12,17,0.28
2024-10-12T18:00:00Z,2024-10-12,18,0.01
2024-10-13T06:00:00Z,2024-10-13,6,0
2024-10-13T07:00:00Z,2024-10-13,7,0.18
2024-10-13T08:00:00Z,2024-10-13,8,2.19
2024-10-13T09:00:00Z,2024-10-13,9,4.88
2024-10-13T10:00:00Z,2024-10-13,10,6.75
2024-10-13T11:00:00Z,2024-10-13,11,8.06
2024-10-13T12:00:00Z,2024-10-13,12,8.5
2024-10-13T13:00:00Z,2024-10-13,13,8.02
2024-10-13T14:00:00Z,2024-10-13,14,6.64
2024-10-13T15:00:00Z,2024-10-13,15,3.91
2024-10-13T16:00:00Z,2024-10-13,16,1.05
2024-10-13T17:00:00Z,2024-10-13,17,0.37
2024-10-13T18:00:00Z,2024-10-13,18,0.005
2024-10-14T07:00:00Z,2024-10-14,7,0.23
2024-10-14T08:00:00Z,2024-10-14,8,1.4
2024-10-14T09:00:00Z,2024-10-14,9,3.17
2024-10-14T10:00:00Z,2024-10-14,10,2.66
2024-10-14T11:00:00Z,2024-10-14,11,3.86
2024-10-14T12:00:00Z,2024-10-14,12,5.11
2024-10-14T13:00:00Z,2024-10-14,13,8.16
2024-10-14T14:00:00Z,2024-10-14,14,5.26
2024-10-14T15:00:00Z,2024-10-14,15,1.59
2024-10-14T16:00:00Z,2024-10-14,16,0.44
2024-10-14T17:00:00Z,2024-10-14,17,0.09
2024-10-14T18:00:00Z,2024-10-14,18,0.001
2024-10-15T07:00:00Z,2024-10-15,7,0.01
2024-10-15T08:00:00Z,2024-10-15,8,0.33
2024-10-15T09:00:00Z,2024-10-15,9,0.69
2024-10-15T10:00:00Z,2024-10-15,10,0.76
2024-10-15T11:00:00Z,2024-10-15,11,0.51
2024-10-15T12:00:00Z,2024-10-15,12,0.61
2024-10-15T13:00:00Z,2024-10-15,13,0.64
2024-10-15T14:00:00Z,2024-10-15,14,0.85
2024-10-15T15:00:00Z,2024-10-15,15,0.53
2024-10-15T16:00:00Z,2024-10-15,16,0.25
2024-10-15T17:00:00Z,2024-10-15,17,0.09
2024-10-15T18:00:00Z,2024-10-15,18,0
2024-10-16T07:00:00Z,2024-10-16,7,0.02
2024-10-16T08:00:00Z,2024-10-16,8,0.69
2024-10-16T09:00:00Z,2024-10-16,9,2.8
2024-10-16T10:00:00Z,2024-10-16,10,3.13
2024-10-16T11:00:00Z,2024-10-16,11,3.18
2024-10-16T12:00:00Z,2024-10-16,12,1.01
2024-10-16T13:00:00Z,2024-10-16,13,2.14
2024-10-16T14:00:00Z,2024-10-16,14,7.51
2024-10-16T15:00:00Z,2024-10-16,15,4.71
2024-10-16T16:00:00Z,2024-10-16,16,0.79
2024-10-16T17:00:00Z,2024-10-16,17,0.42
2024-10-16T18:00:00Z,2024-10-16,18,0.002
2024-10-17T07:00:00Z,2024-10-17,7,0.009
2024-10-17T08:00:00Z,2024-10-17,8,0.38
2024-10-17T09:00:00Z,2024-10-17,9,1.69
2024-10-17T10:00:00Z,2024-10-17,10,6.12
2024-10-17T11:00:00Z,2024-10-17,11,5.56
2024-10-17T12:00:00Z,2024-10-17,12,7.49
2024-10-17T13:00:00Z,2024-10-17,13,7.54
2024-10-17T14:00:00Z,2024-10-17,14,2.49
2024-10-17T15:00:00Z,2024-10-17,15,2.18
2024-10-17T16:00:00Z,2024-10-17,16,0.64
2024-10-17T17:00:00Z,2024-10-17,17,0.18
2024-10-17T18:00:00Z,2024-10-17,18,9e-4
2024-10-18T07:00:00Z,2024-10-18,7,0.03
2024-10-18T08:00:00Z,2024-10-18,8,0.45
2024-10-18T09:00:00Z,2024-10-18,9,0.92
2024-10-18T10:00:00Z,2024-10-18,10,1.3
2024-10-18T11:00:00Z,2024-10-18,11,1.11
2024-10-18T12:00:00Z,2024-10-18,12,0.41
2024-10-18T13:00:00Z,2024-10-18,13,0.34
2024-10-18T14:00:00Z,2024-10-18,14,0.62
2024-10-18T15:00:00Z,2024-10-18,15,0.56
2024-10-18T16:00:00Z,2024-10-18,16,0.82
2024-10-18T17:00:00Z,2024-10-18,17,0.3
2024-10-18T18:00:00Z,2024-10-18,18,0
2024-10-19T07:00:00Z,2024-10-19,7,0.004
2024-10-19T08:00:00Z,2024-10-19,8,0.16
2024-10-19T09:00:00Z,2024-10-19,9,0.44
2024-10-19T10:00:00Z,2024-10-19,10,0.93
2024-10-19T11:00:00Z,2024-10-19,11,1.1
2024-10-19T12:00:00Z,2024-10-19,12,0.88
2024-10-19T13:00:00Z,2024-10-19,13,0.78
2024-10-19T14:00:00Z,2024-10-19,14,1.34
2024-10-19T15:00:00Z,2024-10-19,15,2
2024-10-19T16:00:00Z,2024-10-19,16,0.73
2024-10-19T17:00:00Z,2024-10-19,17,0.08
2024-10-19T18:00:00Z,2024-10-19,18,0
2024-10-20T07:00:00Z,2024-10-20,7,0.007
2024-10-20T08:00:00Z,2024-10-20,8,0.38
2024-10-20T09:00:00Z,2024-10-20,9,0.57
2024-10-20T10:00:00Z,2024-10-20,10,1.08
2024-10-20T11:00:00Z,2024-10-20,11,2.35
2024-10-20T12:00:00Z,2024-10-20,12,1.96
2024-10-20T13:00:00Z,2024-10-20,13,1.57
2024-10-20T14:00:00Z,2024-10-20,14,1.09
2024-10-20T15:00:00Z,2024-10-20,15,1.28
2024-10-20T16:00:00Z,2024-10-20,16,0.45
2024-10-20T17:00:00Z,2024-10-20,17,0.06
2024-10-20T18:00:00Z,2024-10-20,18,0.001
2024-10-21T07:00:00Z,2024-10-21,7,0.01
2024-10-21T08:00:00Z,2024-10-21,8,0.95
2024-10-21T09:00:00Z,2024-10-21,9,1.44
2024-10-21T10:00:00Z,2024-10-21,10,2.15
2024-10-21T11:00:00Z,2024-10-21,11,3.89
2024-10-21T12:00:00Z,2024-10-21,12,5.4
2024-10-21T13:00:00Z,2024-10-21,13,3.54
2024-10-21T14:00:00Z,2024-10-21,14,2.58
2024-10-21T15:00:00Z,2024-10-21,15,1.44
2024-10-21T16:00:00Z,2024-10-21,16,0.91
2024-10-21T17:00:00Z,2024-10-21,17,0.12
2024-10-22T07:00:00Z,2024-10-22,7,0.02
2024-10-22T08:00:00Z,2024-10-22,8,1.35
2024-10-22T09:00:00Z,2024-10-22,9,4.28
2024-10-22T10:00:00Z,2024-10-22,10,3.51
2024-10-22T11:00:00Z,2024-10-22,11,6.31
2024-10-22T12:00:00Z,2024-10-22,12,8.14
2024-10-22T13:00:00Z,2024-10-22,13,8.39
2024-10-22T14:00:00Z,2024-10-22,14,6.75
2024-10-22T15:00:00Z,2024-10-22,15,3.97
2024-10-22T16:00:00Z,2024-10-22,16,0.57
2024-10-22T17:00:00Z,2024-10-22,17,0.22
2024-10-23T07:00:00Z,2024-10-23,7,0.01
2024-10-23T08:00:00Z,2024-10-23,8,1.04
2024-10-23T09:00:00Z,2024-10-23,9,4.29
2024-10-23T10:00:00Z,2024-10-23,10,6.59
2024-10-23T11:00:00Z,2024-10-23,11,7.28
2024-10-23T12:00:00Z,2024-10-23,12,7.55
2024-10-23T13:00:00Z,2024-10-23,13,7.94
2024-10-23T14:00:00Z,2024-10-23,14,5.28
2024-10-23T15:00:00Z,2024-10-23,15,3.73
2024-10-23T16:00:00Z,2024-10-23,16,0.69
2024-10-23T17:00:00Z,2024-10-23,17,0.18
2024-10-24T07:00:00Z,2024-10-24,7,0.01
2024-10-24T08:00:00Z,2024-10-24,8,0.87
2024-10-24T09:00:00Z,2024-10-24,9,4.07
2024-10-24T10:00:00Z,2024-10-24,10,6.54
2024-10-24T11:00:00Z,2024-10-24,11,8.03
2024-10-24T12:00:00Z,2024-10-24,12,8.59
2024-10-24T13:00:00Z,2024-10-24,13,5.92
2024-10-24T14:00:00Z,2024-10-24,14,2.7
2024-10-24T15:00:00Z,2024-10-24,15,2.8
2024-10-24T16:00:00Z,2024-10-24,16,0.74
2024-10-24T17:00:00Z,2024-10-24,17,0.12
2024-10-25T07:00:00Z,2024-10-25,7,0.01
2024-10-25T08:00:00Z,2024-10-25,8,0.57
2024-10-25T09:00:00Z,2024-10-25,9,1.73
2024-10-25T10:00:00Z,2024-10-25,10,2.34
2024-10-25T11:00:00Z,2024-10-25,11,1.88
2024-10-25T12:00:00Z,2024-10-25,12,3.47
2024-10-25T13:00:00Z,2024-10-25,13,2.26
2024-10-25T14:00:00Z,2024-10-25,14,1.61
2024-10-25T15:00:00Z,2024-10-25,15,1.1
2024-10-25T16:00:00Z,2024-10-25,16,0.71
2024-10-25T17:00:00Z,2024-10-25,17,0.08
2024-10-26T07:00:00Z,2024-10-26,7,0.003
2024-10-26T08:00:00Z,2024-10-26,8,0.25
2024-10-26T09:00:00Z,2024-10-26,9,1.36
2024-10-26T10:00:00Z,2024-10-26,10,2.17
2024-10-26T11:00:00Z,2024-10-26,11,1.64
2024-10-26T12:00:00Z,2024-10-26,12,3.33
2024-10-26T13:00:00Z,2024-10-26,13,4.01
2024-10-26T14:00:00Z,2024-10-26,14,4.06
2024-10-26T15:00:00Z,2024-10-26,15,1.63
2024-10-26T16:00:00Z,2024-10-26,16,0.89
2024-10-26T17:00:00Z,2024-10-26,17,0.18
2024-10-27T07:00:00Z,2024-10-27,7,0
2024-10-27T08:00:00Z,2024-10-27,8,0.07
2024-10-27T09:00:00Z,2024-10-27,9,0.44
2024-10-27T10:00:00Z,2024-10-27,10,5.72
2024-10-27T11:00:00Z,2024-10-27,11,7.24
2024-10-27T12:00:00Z,2024-10-27,12,4.71
2024-10-27T13:00:00Z,2024-10-27,13,4.41
2024-10-27T14:00:00Z,2024-10-27,14,2.22
2024-10-27T15:00:00Z,2024-10-27,15,1.11
2024-10-27T16:00:00Z,2024-10-27,16,0.54
2024-10-27T17:00:00Z,2024-10-27,17,0.24
2024-10-28T06:00:00Z,2024-10-28,6,0
2024-10-28T07:00:00Z,2024-10-28,7,0.005
2024-10-28T08:00:00Z,2024-10-28,8,0.36
2024-10-28T09:00:00Z,2024-10-28,9,0.65
2024-10-28T10:00:00Z,2024-10-28,10,1.6
2024-10-28T11:00:00Z,2024-10-28,11,3.34
2024-10-28T12:00:00Z,2024-10-28,12,6.29
2024-10-28T13:00:00Z,2024-10-28,13,2.68
2024-10-28T14:00:00Z,2024-10-28,14,1.41
2024-10-28T15:00:00Z,2024-10-28,15,1.32
2024-10-28T16:00:00Z,2024-10-28,16,0.65
2024-10-28T17:00:00Z,2024-10-28,17,0.15
2024-10-29T06:00:00Z,2024-10-29,6,0
2024-10-29T07:00:00Z,2024-10-29,7,0.007
2024-10-29T08:00:00Z,2024-10-29,8,0.49
2024-10-29T09:00:00Z,2024-10-29,9,1.64
2024-10-29T10:00:00Z,2024-10-29,10,2.7
2024-10-29T11:00:00Z,2024-10-29,11,3.76
2024-10-29T12:00:00Z,2024-10-29,12,4.76
2024-10-29T13:00:00Z,2024-10-29,13,6.18
2024-10-29T14:00:00Z,2024-10-29,14,4.89
2024-10-29T15:00:00Z,2024-10-29,15,2.58
2024-10-29T16:00:00Z,2024-10-29,16,0.74
2024-10-29T17:00:00Z,2024-10-29,17,0.14
2024-10-30T06:00:00Z,2024-10-30,6,0
2024-10-30T07:00:00Z,2024-10-30,7,0.002
2024-10-30T08:00:00Z,2024-10-30,8,0.21
2024-10-30T09:00:00Z,2024-10-30,9,0.83
2024-10-30T10:00:00Z,2024-10-30,10,1.03
2024-10-30T11:00:00Z,2024-10-30,11,1.6
2024-10-30T12:00:00Z,2024-10-30,12,1.1
2024-10-30T13:00:00Z,2024-10-30,13,0.96
2024-10-30T14:00:00Z,2024-10-30,14,0.63
2024-10-30T15:00:00Z,2024-10-30,15,0.53
2024-10-30T16:00:00Z,2024-10-30,16,0.33
2024-10-30T17:00:00Z,2024-10-30,17,0.04
2024-10-31T06:00:00Z,2024-10-31,6,0
2024-10-31T07:00:00Z,2024-10-31,7,1e-4
2024-10-31T08:00:00Z,2024-10-31,8,0.02
2024-10-31T09:00:00Z,2024-10-31,9,0.17
2024-10-31T10:00:00Z,2024-10-31,10,0.4
2024-10-31T11:00:00Z,2024-10-31,11,0.78
2024-10-31T12:00:00Z,2024-10-31,12,1.24
2024-10-31T13:00:00Z,2024-10-31,13,1.79
2024-10-31T14:00:00Z,2024-10-31,14,3.22
2024-10-31T15:00:00Z,2024-10-31,15,1.37
2024-10-31T16:00:00Z,2024-10-31,16,0.78
2024-10-31T17:00:00Z,2024-10-31,17,0.04
2024-11-01T06:00:00Z,2024-11-01,6,0
2024-11-01T07:00:00Z,2024-11-01,7,5e-4
2024-11-01T08:00:00Z,2024-11-01,8,0.04
2024-11-01T09:00:00Z,2024-11-01,9,0.49
2024-11-01T10:00:00Z,2024-11-01,10,0.89
2024-11-01T11:00:00Z,2024-11-01,11,1.55
2024-11-01T12:00:00Z,2024-11-01,12,1.21
2024-11-01T13:00:00Z,2024-11-01,13,1.28
2024-11-01T14:00:00Z,2024-11-01,14,0.85
2024-11-01T15:00:00Z,2024-11-01,15,0.61
2024-11-01T16:00:00Z,2024-11-01,16,0.29
2024-11-01T17:00:00Z,2024-11-01,17,0.01
2024-11-02T06:00:00Z,2024-11-02,6,0
2024-11-02T07:00:00Z,2024-11-02,7,0
2024-11-02T08:00:00Z,2024-11-02,8,0.02
2024-11-02T09:00:00Z,2024-11-02,9,0.39
2024-11-02T10:00:00Z,2024-11-02,10,1.25
2024-11-02T11:00:00Z,2024-11-02,11,2.81
2024-11-02T12:00:00Z,2024-11-02,12,3.1
2024-11-02T13:00:00Z,2024-11-02,13,5.35
2024-11-02T14:00:00Z,2024-11-02,14,2.26
2024-11-02T15:00:00Z,2024-11-02,15,1.62
2024-11-02T16:00:00Z,2024-11-02,16,0.57
2024-11-02T17:00:00Z,2024-11-02,17,0.06
2024-11-03T06:00:00Z,2024-11-03,6,0.004
2024-11-03T07:00:00Z,2024-11-03,7,0.17
2024-11-03T08:00:00Z,2024-11-03,8,0.89
2024-11-03T09:00:00Z,2024-11-03,9,1.52
2024-11-03T10:00:00Z,2024-11-03,10,1.34
2024-11-03T11:00:00Z,2024-11-03,11,1.74
2024-11-03T12:00:00Z,2024-11-03,12,1.47
2024-11-03T13:00:00Z,2024-11-03,13,1.22
2024-11-03T14:00:00Z,2024-11-03,14,1
2024-11-03T15:00:00Z,2024-11-03,15,0.3
2024-11-03T16:00:00Z,2024-11-03,16,0.06
2024-11-03T17:00:00Z,2024-11-03,17,0
2024-11-04T06:00:00Z,2024-11-04,6,1e-4
2024-11-04T07:00:00Z,2024-11-04,7,0.03
2024-11-04T08:00:00Z,2024-11-04,8,0.25
2024-11-04T09:00:00Z,2024-11-04,9,0.62
2024-11-04T10:00:00Z,2024-11-04,10,0.71
2024-11-04T11:00:00Z,2024-11-04,11,0.89
2024-11-04T12:00:00Z,2024-11-04,12,1.53
2024-11-04T13:00:00Z,2024-11-04,13,0.82
2024-11-04T14:00:00Z,2024-11-04,14,0.42
2024-11-04T15:00:00Z,2024-11-04,15,0.14
2024-11-04T16:00:00Z,2024-11-04,16,0.008
2024-11-05T06:00:00Z,2024-11-05,6,0.003
2024-11-05T07:00:00Z,2024-11-05,7,0.27
2024-11-05T08:00:00Z,2024-11-05,8,1.35
2024-11-05T09:00:00Z,2024-11-05,9,4.43
2024-11-05T10:00:00Z,2024-11-05,10,5.84
2024-11-05T11:00:00Z,2024-11-05,11,4.53
2024-11-05T12:00:00Z,2024-11-05,12,5.21
2024-11-05T13:00:00Z,2024-11-05,13,1.59
2024-11-05T14:00:00Z,2024-11-05,14,1.11
2024-11-05T15:00:00Z,2024-11-05,15,0.68
2024-11-05T16:00:00Z,2024-11-05,16,0.07
2024-11-06T06:00:00Z,2024-11-06,6,1e-4
2024-11-06T07:00:00Z,2024-11-06,7,0.11
2024-11-06T08:00:00Z,2024-11-06,8,0.93
2024-11-06T09:00:00Z,2024-11-06,9,1.91
2024-11-06T10:00:00Z,2024-11-06,10,1.95
2024-11-06T11:00:00Z,2024-11-06,11,4.59
2024-11-06T12:00:00Z,2024-11-06,12,6.62
2024-11-06T13:00:00Z,2024-11-06,13,5.28
2024-11-06T14:00:00Z,2024-11-06,14,2.62
2024-11-06T15:00:00Z,2024-11-06,15,0.46
2024-11-06T16:00:00Z,2024-11-06,16,0.06
2024-11-07T06:00:00Z,2024-11-07,6,0.004
2024-11-07T07:00:00Z,2024-11-07,7,0.78
2024-11-07T08:00:00Z,2024-11-07,8,2.18
2024-11-07T09:00:00Z,2024-11-07,9,4.04
2024-11-07T10:00:00Z,2024-11-07,10,6.66
2024-11-07T11:00:00Z,2024-11-07,11,6.71
2024-11-07T12:00:00Z,2024-11-07,12,3.33
2024-11-07T13:00:00Z,2024-11-07,13,0.96
2024-11-07T14:00:00Z,2024-11-07,14,0.65
2024-11-07T15:00:00Z,2024-11-07,15,0.32
2024-11-07T16:00:00Z,2024-11-07,16,0.04
2024-11-08T06:00:00Z,2024-11-08,6,2e-4
2024-11-08T07:00:00Z,2024-11-08,7,0.11
2024-11-08T08:00:00Z,2024-11-08,8,0.64
2024-11-08T09:00:00Z,2024-11-08,9,1.04
2024-11-08T10:00:00Z,2024-11-08,10,1.71
2024-11-08T11:00:00Z,2024-11-08,11,1.91
2024-11-08T12:00:00Z,2024-11-08,12,1.71
2024-11-08T13:00:00Z,2024-11-08,13,1.1
2024-11-08T14:00:00Z,2024-11-08,14,0.68
2024-11-08T15:00:00Z,2024-11-08,15,0.22
2024-11-08T16:00:00Z,2024-11-08,16,0.02
2024-11-09T06:00:00Z,2024-11-09,6,0
2024-11-09T07:00:00Z,2024-11-09,7,0.04
2024-11-09T08:00:00Z,2024-11-09,8,0.51
2024-11-09T09:00:00Z,2024-11-09,9,1.27
2024-11-09T10:00:00Z,2024-11-09,10,1.7
2024-11-09T11:00:00Z,2024-11-09,11,1.95
2024-11-09T12:00:00Z,2024-11-09,12,1.02
2024-11-09T13:00:00Z,2024-11-09,13,0.65
2024-11-09T14:00:00Z,2024-11-09,14,0.45
2024-11-09T15:00:00Z,2024-11-09,15,0.23
2024-11-09T16:00:00Z,2024-11-09,16,0.04
2024-11-10T06:00:00Z,2024-11-10,6,0
2024-11-10T07:00:00Z,2024-11-10,7,0.09
2024-11-10T08:00:00Z,2024-11-10,8,0.65
2024-11-10T09:00:00Z,2024-11-10,9,1.66
2024-11-10T10:00:00Z,2024-11-10,10,4.62
2024-11-10T11:00:00Z,2024-11-10,11,3.82
2024-11-10T12:00:00Z,2024-11-10,12,1.29
2024-11-10T13:00:00Z,2024-11-10,13,1.2
2024-11-10T14:00:00Z,2024-11-10,14,0.61
2024-11-10T15:00:00Z,2024-11-10,15,0.31
2024-11-10T16:00:00Z,2024-11-10,16,0.004
2024-11-11T06:00:00Z,2024-11-11,6,0
2024-11-11T07:00:00Z,2024-11-11,7,0.007
2024-11-11T08:00:00Z,2024-11-11,8,0.06
2024-11-11T09:00:00Z,2024-11-11,9,0.28
2024-11-11T10:00:00Z,2024-11-11,10,0.28
2024-11-11T11:00:00Z,2024-11-11,11,0.47
2024-11-11T12:00:00Z,2024-11-11,12,0.47
2024-11-11T13:00:00Z,2024-11-11,13,0.66
2024-11-11T14:00:00Z,2024-11-11,14,0.58
2024-11-11T15:00:00Z,2024-11-11,15,0.32
2024-11-11T16:00:00Z,2024-11-11,16,0.05
2024-11-12T06:00:00Z,2024-11-12,6,0
2024-11-12T07:00:00Z,2024-11-12,7,0.05
2024-11-12T08:00:00Z,2024-11-12,8,0.52
2024-11-12T09:00:00Z,2024-11-12,9,1.35
2024-11-12T10:00:00Z,2024-11-12,10,4.52
2024-11-12T11:00:00Z,2024-11-12,11,5.47
2024-11-12T12:00:00Z,2024-11-12,12,6.83
2024-11-12T13:00:00Z,2024-11-12,13,4.17
2024-11-12T14:00:00Z,2024-11-12,14,0.75
2024-11-12T15:00:00Z,2024-11-12,15,0.24
2024-11-12T16:00:00Z,2024-11-12,16,0.01
2024-11-13T06:00:00Z,2024-11-13,6,0
2024-11-13T07:00:00Z,2024-11-13,7,0.007
2024-11-13T08:00:00Z,2024-11-13,8,0.02
2024-11-13T09:00:00Z,2024-11-13,9,0.09
2024-11-13T10:00:00Z,2024-11-13,10,0.53
2024-11-13T11:00:00Z,2024-11-13,11,0.54
2024-11-13T12:00:00Z,2024-11-13,12,0.4
2024-11-13T13:00:00Z,2024-11-13,13,0.38
2024-11-13T14:00:00Z,2024-11-13,14,0.18
2024-11-13T15:00:00Z,2024-11-13,15,0.04
2024-11-13T16:00:00Z,2024-11-13,16,0.005
2024-11-14T06:00:00Z,2024-11-14,6,0
2024-11-14T07:00:00Z,2024-11-14,7,0.02
2024-11-14T08:00:00Z,2024-11-14,8,0.51
2024-11-14T09:00:00Z,2024-11-14,9,0.54
2024-11-14T10:00:00Z,2024-11-14,10,0.39
2024-11-14T11:00:00Z,2024-11-14,11,0.72
2024-11-14T12:00:00Z,2024-11-14,12,1.09
2024-11-14T13:00:00Z,2024-11-14,13,0.77
2024-11-14T14:00:00Z,2024-11-14,14,0.67
2024-11-14T15:00:00Z,2024-11-14,15,0.32
2024-11-14T16:00:00Z,2024-11-14,16,0.02
2024-11-15T06:00:00Z,2024-11-15,6,1e-4
2024-11-15T07:00:00Z,2024-11-15,7,0.13
2024-11-15T08:00:00Z,2024-11-15,8,0.73
2024-11-15T09:00:00Z,2024-11-15,9,1.17
2024-11-15T10:00:00Z,2024-11-15,10,1.29
2024-11-15T11:00:00Z,2024-11-15,11,1.73
2024-11-15T12:00:00Z,2024-11-15,12,5.29
2024-11-15T13:00:00Z,2024-11-15,13,4.26
2024-11-15T14:00:00Z,2024-11-15,14,0.59
2024-11-15T15:00:00Z,2024-11-15,15,0.39
2024-11-15T16:00:00Z,2024-11-15,16,0.02
2024-11-16T06:00:00Z,2024-11-16,6,0
2024-11-16T07:00:00Z,2024-11-16,7,0.18
2024-11-16T08:00:00Z,2024-11-16,8,2.29
2024-11-16T09:00:00Z,2024-11-16,9,1.11
2024-11-16T10:00:00Z,2024-11-16,10,1.07
2024-11-16T11:00:00Z,2024-11-16,11,1.22
2024-11-16T12:00:00Z,2024-11-16,12,0.78
2024-11-16T13:00:00Z,2024-11-16,13,0.43
2024-11-16T14:00:00Z,2024-11-16,14,0.13
2024-11-16T15:00:00Z,2024-11-16,15,0.03
2024-11-16T16:00:00Z,2024-11-16,16,0
2024-11-17T06:00:00Z,2024-11-17,6,0
2024-11-17T07:00:00Z,2024-11-17,7,0.02
2024-11-17T08:00:00Z,2024-11-17,8,0.86
2024-11-17T09:00:00Z,2024-11-17,9,4.01
2024-11-17T10:00:00Z,2024-11-17,10,3.55
2024-11-17T11:00:00Z,2024-11-17,11,5.97
2024-11-17T12:00:00Z,2024-11-17,12,0.96
2024-11-17T13:00:00Z,2024-11-17,13,0.44
2024-11-17T14:00:00Z,2024-11-17,14,0.41
2024-11-17T15:00:00Z,2024-11-17,15,0.17
